trial_index,arm_name,metric_name,mean,sem,step,job_id,generation_node,status,angularVelocity,nRotorBlades,rotorBladeRadius,rotorBladeHeight,rotorBladeTiltAngle,case_path
28,28_0,MixingQuality,0.98613,,0.0,2530527,BoTorch,COMPLETED,40,5,0.018279172559416773,0.03,7.849796827642734,/tmp/data/trials/ThermalMixer_trial_98568ba1
28,28_0,PowerConsumption,-0.00190178,,0.0,2530527,BoTorch,COMPLETED,40,5,0.018279172559416773,0.03,7.849796827642734,/tmp/data/trials/ThermalMixer_trial_98568ba1
31,31_0,BladeDurability,0.00370447,,0.0,2532694,BoTorch,COMPLETED,23,5,0.01,0.03,7.42046366506643,/tmp/data/trials/ThermalMixer_trial_64796624
31,31_0,MixingQuality,1.22247,,0.0,2532694,BoTorch,COMPLETED,23,5,0.01,0.03,7.42046366506643,/tmp/data/trials/ThermalMixer_trial_64796624
31,31_0,PowerConsumption,-0.00117628,,0.0,2532694,BoTorch,COMPLETED,23,5,0.01,0.03,7.42046366506643,/tmp/data/trials/ThermalMixer_trial_64796624
30,30_0,BladeDurability,0.00432383,,0.0,2532237,BoTorch,COMPLETED,40,5,0.02,0.03189387076127889,7.724457962838864,/tmp/data/trials/ThermalMixer_trial_4e636f5c
30,30_0,MixingQuality,0.880776,,0.0,2532237,BoTorch,COMPLETED,40,5,0.02,0.03189387076127889,7.724457962838864,/tmp/data/trials/ThermalMixer_trial_4e636f5c
30,30_0,PowerConsumption,-0.0019255,,0.0,2532237,BoTorch,COMPLETED,40,5,0.02,0.03189387076127889,7.724457962838864,/tmp/data/trials/ThermalMixer_trial_4e636f5c
33,33_0,BladeDurability,0.00370332,,0.0,2534291,BoTorch,COMPLETED,10,5,0.01,0.03,7.2795778464743295,/tmp/data/trials/ThermalMixer_trial_a60656bb
33,33_0,MixingQuality,1.34752,,0.0,2534291,BoTorch,COMPLETED,10,5,0.01,0.03,7.2795778464743295,/tmp/data/trials/ThermalMixer_trial_a60656bb
33,33_0,PowerConsumption,-0.000498928,,0.0,2534291,BoTorch,COMPLETED,10,5,0.01,0.03,7.2795778464743295,/tmp/data/trials/ThermalMixer_trial_a60656bb
32,32_0,BladeDurability,0.00370427,,0.0,2533845,BoTorch,COMPLETED,31,5,0.01,0.03,7.454240764855908,/tmp/data/trials/ThermalMixer_trial_205f6025
32,32_0,MixingQuality,1.21589,,0.0,2533845,BoTorch,COMPLETED,31,5,0.01,0.03,7.454240764855908,/tmp/data/trials/ThermalMixer_trial_205f6025
32,32_0,PowerConsumption,-0.00157582,,0.0,2533845,BoTorch,COMPLETED,31,5,0.01,0.03,7.454240764855908,/tmp/data/trials/ThermalMixer_trial_205f6025
36,36_0,BladeDurability,0.00310209,,0.0,2539048,BoTorch,COMPLETED,10,6,0.01,0.03,0.0,/tmp/data/trials/ThermalMixer_trial_08f692f2
36,36_0,MixingQuality,1.3331,,0.0,2539048,BoTorch,COMPLETED,10,6,0.01,0.03,0.0,/tmp/data/trials/ThermalMixer_trial_08f692f2
36,36_0,PowerConsumption,2.10198e-07,,0.0,2539048,BoTorch,COMPLETED,10,6,0.01,0.03,0.0,/tmp/data/trials/ThermalMixer_trial_08f692f2
34,34_0,BladeDurability,0.00422654,,0.0,2536075,BoTorch,COMPLETED,40,5,0.01899923267649933,0.03,7.570860798943946,/tmp/data/trials/ThermalMixer_trial_fc3ec9b7
34,34_0,MixingQuality,0.957011,,0.0,2536075,BoTorch,COMPLETED,40,5,0.01899923267649933,0.03,7.570860798943946,/tmp/data/trials/ThermalMixer_trial_fc3ec9b7
34,34_0,PowerConsumption,-0.00200656,,0.0,2536075,BoTorch,COMPLETED,40,5,0.01899923267649933,0.03,7.570860798943946,/tmp/data/trials/ThermalMixer_trial_fc3ec9b7
37,37_0,BladeDurability,0.0040172,,0.0,2539547,BoTorch,COMPLETED,20,5,0.012572829818752906,0.03696101669980813,7.132062017032635,/tmp/data/trials/ThermalMixer_trial_69ab7c58
37,37_0,MixingQuality,1.21976,,0.0,2539547,BoTorch,COMPLETED,20,5,0.012572829818752906,0.03696101669980813,7.132062017032635,/tmp/data/trials/ThermalMixer_trial_69ab7c58
